close,rolling_mean,rolling_std,lag_1,lag_2,lag_3,lag_4,lead_1,lead_2,lead_3,lead_4
0.66758,0.6672237260273973,0.01643926358379531,0.66936,0.66999,0.66754,0.66888,0.66865,0.67048,0.67177,0.67272
0.66865,0.667302301369863,0.01637706383830418,0.66758,0.66936,0.66999,0.66754,0.67048,0.67177,0.67272,0.67095
0.67048,0.6673864657534246,0.016313946533129047,0.66865,0.66758,0.66936,0.66999,0.67177,0.67272,0.67095,0.67344
0.67177,0.6674796438356165,0.016241231349621806,0.67048,0.66865,0.66758,0.66936,0.67272,0.67095,0.67344,0.676
0.67272,0.6675703013698631,0.016177577725444304,0.67177,0.67048,0.66865,0.66758,0.67095,0.67344,0.676,0.6776
0.67095,0.6676525479452056,0.01611796752947988,0.67272,0.67177,0.67048,0.66865,0.67344,0.676,0.6776,0.67776
0.67344,0.6677456438356164,0.01605268307771933,0.67095,0.67272,0.67177,0.67048,0.676,0.6776,0.67776,0.68077
0.676,0.667838794520548,0.01600144154474462,0.67344,0.67095,0.67272,0.67177,0.6776,0.67776,0.68077,0.68327
0.6776,0.6679366849315069,0.01595135092704474,0.676,0.67344,0.67095,0.67272,0.67776,0.68077,0.68327,0.67847
0.67776,0.6680331506849316,0.01590379855419848,0.6776,0.676,0.67344,0.67095,0.68077,0.68327,0.67847,0.67967
0.68077,0.6681421643835617,0.01585414555539353,0.67776,0.6776,0.676,0.67344,0.68327,0.67847,0.67967,0.67688
0.68327,0.6682623287671233,0.015801905115404597,0.68077,0.67776,0.6776,0.676,0.67847,0.67967,0.67688,0.67897
0.67847,0.6683715068493151,0.015734058116426888,0.68327,0.68077,0.67776,0.6776,0.67967,0.67688,0.67897,0.67965
0.67967,0.6684854794520547,0.01566447529847893,0.67847,0.68327,0.68077,0.67776,0.67688,0.67897,0.67965,0.6769
0.67688,0.6685841369863014,0.015603349778873196,0.67967,0.67847,0.68327,0.68077,0.67897,0.67965,0.6769,0.67273
0.67897,0.6686856986301369,0.015549738076559546,0.67688,0.67967,0.67847,0.68327,0.67965,0.6769,0.67273,0.6727
0.67965,0.6687882739726028,0.015498011022032417,0.67897,0.67688,0.67967,0.67847,0.6769,0.67273,0.6727,0.6729
0.6769,0.6688857808219177,0.015436490955808962,0.67965,0.67897,0.67688,0.67967,0.67273,0.6727,0.6729,0.67332
0.67273,0.6689743287671233,0.015365231030378613,0.6769,0.67965,0.67897,0.67688,0.6727,0.6729,0.67332,0.67883
0.6727,0.6690588219178082,0.015300377625289555,0.67273,0.6769,0.67965,0.67897,0.6729,0.67332,0.67883,0.67502
0.6729,0.6691488493150685,0.015225653463729604,0.6727,0.67273,0.6769,0.67965,0.67332,0.67883,0.67502,0.67658
0.67332,0.6692362739726028,0.01515740086273909,0.6729,0.6727,0.67273,0.6769,0.67883,0.67502,0.67658,0.6716
0.67883,0.6693435068493151,0.01508608045128117,0.67332,0.6729,0.6727,0.67273,0.67502,0.67658,0.6716,0.67137
0.67502,0.6694415342465754,0.015005968569025653,0.67883,0.67332,0.6729,0.6727,0.67658,0.6716,0.67137,0.66955
0.67658,0.6695431780821918,0.014927911289810825,0.67502,0.67883,0.67332,0.6729,0.6716,0.67137,0.66955,0.67087
0.6716,0.6696385479452055,0.014828953610874128,0.67658,0.67502,0.67883,0.67332,0.67137,0.66955,0.67087,0.66855
0.67137,0.6697464657534247,0.014696882728162292,0.6716,0.67658,0.67502,0.67883,0.66955,0.67087,0.66855,0.67246
0.66955,0.6698558904109589,0.0145451302257725,0.67137,0.6716,0.67658,0.67502,0.67087,0.66855,0.67246,0.67087
0.67087,0.6699609315068493,0.014412669476457987,0.66955,0.67137,0.6716,0.67658,0.66855,0.67246,0.67087,0.67153
0.66855,0.6700541917808218,0.014292275125390032,0.67087,0.66955,0.67137,0.6716,0.67246,0.67087,0.67153,0.6687
0.67246,0.6701481643835616,0.014194420033337544,0.66855,0.67087,0.66955,0.67137,0.67087,0.67153,0.6687,0.6709
0.67087,0.670235095890411,0.014100847952217955,0.67246,0.66855,0.67087,0.66955,0.67153,0.6687,0.6709,0.67411
0.67153,0.6703247123287671,0.014004255779254193,0.67087,0.67246,0.66855,0.67087,0.6687,0.6709,0.67411,0.67468
0.6687,0.6704073698630137,0.013904760793833347,0.67153,0.67087,0.67246,0.66855,0.6709,0.67411,0.67468,0.67192
0.6709,0.6704908493150685,0.01381547150292494,0.6687,0.67153,0.67087,0.67246,0.67411,0.67468,0.67192,0.67019
0.67411,0.6705840547945204,0.013724266208582614,0.6709,0.6687,0.67153,0.67087,0.67468,0.67192,0.67019,0.67184
0.67468,0.6706799452054795,0.013629694049652013,0.67411,0.6709,0.6687,0.67153,0.67192,0.67019,0.67184,0.67218
0.67192,0.6707658082191781,0.013537960050383392,0.67468,0.67411,0.6709,0.6687,0.67019,0.67184,0.67218,0.67005
0.67019,0.670840493150685,0.013458938297125255,0.67192,0.67468,0.67411,0.6709,0.67184,0.67218,0.67005,0.67319
0.67184,0.6709115616438356,0.013395216733812026,0.67019,0.67192,0.67468,0.67411,0.67218,0.67005,0.67319,0.67122
0.67218,0.6709791232876712,0.013338983222311522,0.67184,0.67019,0.67192,0.67468,0.67005,0.67319,0.67122,0.66992
0.67005,0.6710413698630138,0.013281207527671026,0.67218,0.67184,0.67019,0.67192,0.67319,0.67122,0.66992,0.6678
0.67319,0.6711066301369863,0.013232862248326151,0.67005,0.67218,0.67184,0.67019,0.67122,0.66992,0.6678,0.67003
0.67122,0.6711689589041095,0.013179417436598133,0.67319,0.67005,0.67218,0.67184,0.66992,0.6678,0.67003,0.66845
0.66992,0.6712326027397261,0.013116823568030785,0.67122,0.67319,0.67005,0.67218,0.6678,0.67003,0.66845,0.67006
0.6678,0.6712846301369862,0.013065200788155679,0.66992,0.67122,0.67319,0.67005,0.67003,0.66845,0.67006,0.66923
0.67003,0.671332301369863,0.01302864100539302,0.6678,0.66992,0.67122,0.67319,0.66845,0.67006,0.66923,0.6708
0.66845,0.6713757260273973,0.012992398171793509,0.67003,0.6678,0.66992,0.67122,0.67006,0.66923,0.6708,0.6697
0.67006,0.6714254246575342,0.012952404594436584,0.66845,0.67003,0.6678,0.66992,0.66923,0.6708,0.6697,0.67315
0.66923,0.6714762739726027,0.012907050434307751,0.67006,0.66845,0.67003,0.6678,0.6708,0.6697,0.67315,0.67383
0.6708,0.6715216164383562,0.012875399550645414,0.66923,0.67006,0.66845,0.67003,0.6697,0.67315,0.67383,0.67167
0.6697,0.6715688219178082,0.012836885961585356,0.6708,0.66923,0.67006,0.66845,0.67315,0.67383,0.67167,0.67185
0.67315,0.6716280273972602,0.01279401907612094,0.6697,0.6708,0.66923,0.67006,0.67383,0.67167,0.67185,0.67382
0.67383,0.671687205479452,0.012753940066668249,0.67315,0.6697,0.6708,0.66923,0.67167,0.67185,0.67382,0.67159
0.67167,0.671748301369863,0.012700037590458403,0.67383,0.67315,0.6697,0.6708,0.67185,0.67382,0.67159,0.67408
0.67185,0.6718037534246576,0.012655976779204232,0.67167,0.67383,0.67315,0.6697,0.67382,0.67159,0.67408,0.67567
0.67382,0.6718609863013699,0.012617567493939446,0.67185,0.67167,0.67383,0.67315,0.67159,0.67408,0.67567,0.67594
0.67159,0.6719123835616438,0.01257797943056804,0.67382,0.67185,0.67167,0.67383,0.67408,0.67567,0.67594,0.67925
0.67408,0.6719610684931507,0.0125517856182638,0.67159,0.67382,0.67185,0.67167,0.67567,0.67594,0.67925,0.67898
0.67567,0.6720153698630138,0.012524738012995076,0.67408,0.67159,0.67382,0.67185,0.67594,0.67925,0.67898,0.67847
0.67594,0.6720621917808219,0.012507318104690943,0.67567,0.67408,0.67159,0.67382,0.67925,0.67898,0.67847,0.67691
0.67925,0.6721186301369863,0.012493100218256257,0.67594,0.67567,0.67408,0.67159,0.67898,0.67847,0.67691,0.67336
0.67898,0.6721828767123287,0.012467828763038423,0.67925,0.67594,0.67567,0.67408,0.67847,0.67691,0.67336,0.67483
0.67847,0.6722398082191782,0.01244889772764915,0.67898,0.67925,0.67594,0.67567,0.67691,0.67336,0.67483,0.67615
0.67691,0.6722898904109589,0.012430751946041742,0.67847,0.67898,0.67925,0.67594,0.67336,0.67483,0.67615,0.67812
0.67336,0.6723271506849314,0.012413461812355628,0.67691,0.67847,0.67898,0.67925,0.67483,0.67615,0.67812,0.6777
0.67483,0.6723740547945206,0.012390401792936951,0.67336,0.67691,0.67847,0.67898,0.67615,0.67812,0.6777,0.6775
0.67615,0.6724261095890411,0.012366154345012833,0.67483,0.67336,0.67691,0.67847,0.67812,0.6777,0.6775,0.6763
0.67812,0.672481397260274,0.012346305981708362,0.67615,0.67483,0.67336,0.67691,0.6777,0.6775,0.6763,0.67463
0.6777,0.6725441369863013,0.012314351947313396,0.67812,0.67615,0.67483,0.67336,0.6775,0.6763,0.67463,0.6722
0.6775,0.6726047671232877,0.012284003703692937,0.6777,0.67812,0.67615,0.67483,0.6763,0.67463,0.6722,0.67154
0.6763,0.672669397260274,0.01224102544852065,0.6775,0.6777,0.67812,0.67615,0.67463,0.6722,0.67154,0.66859
0.67463,0.6727220821917808,0.012207831999831177,0.6763,0.6775,0.6777,0.67812,0.6722,0.67154,0.66859,0.67014
0.6722,0.672763095890411,0.012180758222855251,0.67463,0.6763,0.6775,0.6777,0.67154,0.66859,0.67014,0.67396
0.67154,0.6728014520547945,0.012154704842522512,0.6722,0.67463,0.6763,0.6775,0.66859,0.67014,0.67396,0.67375
0.66859,0.672841205479452,0.012116975657823879,0.67154,0.6722,0.67463,0.6763,0.67014,0.67396,0.67375,0.67333
0.67014,0.6728855616438356,0.01207719911604729,0.66859,0.67154,0.6722,0.67463,0.67396,0.67375,0.67333,0.66965
0.67396,0.6729434246575342,0.01203140220687908,0.67014,0.66859,0.67154,0.6722,0.67375,0.67333,0.66965,0.66546
0.67375,0.6730070410958904,0.011973815342580463,0.67396,0.67014,0.66859,0.67154,0.67333,0.66965,0.66546,0.6626
0.67333,0.6730690410958904,0.01191644417015466,0.67375,0.67396,0.67014,0.66859,0.66965,0.66546,0.6626,0.66525
0.66965,0.6731213698630137,0.011859083400809253,0.67333,0.67375,0.67396,0.67014,0.66546,0.6626,0.66525,0.66656
0.66546,0.6731604931506849,0.01180995283732704,0.66965,0.67333,0.67375,0.67396,0.6626,0.66525,0.66656,0.66879
0.6626,0.6731918082191781,0.011766557098495231,0.66546,0.66965,0.67333,0.67375,0.66525,0.66656,0.66879,0.66606
0.66525,0.6732322739726028,0.011713513330343539,0.6626,0.66546,0.66965,0.67333,0.66656,0.66879,0.66606,0.66378
0.66656,0.6732821917808219,0.011645768939572287,0.66525,0.6626,0.66546,0.66965,0.66879,0.66606,0.66378,0.66696
0.66879,0.6733515890410958,0.011542583708893816,0.66656,0.66525,0.6626,0.66546,0.66606,0.66378,0.66696,0.66576
0.66606,0.6734007123287672,0.011472893138338708,0.66879,0.66656,0.66525,0.6626,0.66378,0.66696,0.66576,0.67
0.66378,0.6734436438356164,0.011407125454581134,0.66606,0.66879,0.66656,0.66525,0.66696,0.66576,0.67,0.673
0.66696,0.6734883835616439,0.011349279730535544,0.66378,0.66606,0.66879,0.66656,0.66576,0.67,0.673,0.66815
0.66576,0.6735347123287672,0.0112827463941413,0.66696,0.66378,0.66606,0.66879,0.67,0.673,0.66815,0.67573
0.67,0.6736019452054794,0.01118770765279822,0.66576,0.66696,0.66378,0.66606,0.673,0.66815,0.67573,0.67505
0.673,0.6736737534246575,0.011098904504625121,0.67,0.66576,0.66696,0.66378,0.66815,0.67573,0.67505,0.66909
0.66815,0.6737222465753424,0.011035643893667587,0.673,0.67,0.66576,0.66696,0.67573,0.67505,0.66909,0.67051
0.67573,0.6737864109589041,0.01097874354767483,0.66815,0.673,0.67,0.66576,0.67505,0.66909,0.67051,0.66645
0.67505,0.6738398904109589,0.010937032438436106,0.67573,0.66815,0.673,0.67,0.66909,0.67051,0.66645,0.67116
0.66909,0.6738804657534246,0.010891645429737003,0.67505,0.67573,0.66815,0.673,0.67051,0.66645,0.67116,0.67322
0.67051,0.6739277534246575,0.01083917117459809,0.66909,0.67505,0.67573,0.66815,0.66645,0.67116,0.67322,0.67536
0.66645,0.6739632602739726,0.010793166949647735,0.67051,0.66909,0.67505,0.67573,0.67116,0.67322,0.67536,0.67348
0.67116,0.6740233150684932,0.010715931844633413,0.66645,0.67051,0.66909,0.67505,0.67322,0.67536,0.67348,0.673
0.67322,0.6740945753424658,0.010623216470757469,0.67116,0.66645,0.67051,0.66909,0.67536,0.67348,0.673,0.66606
0.67536,0.6741780821917809,0.010512153831639674,0.67322,0.67116,0.66645,0.67051,0.67348,0.673,0.66606,0.6627
0.67348,0.6742582465753424,0.010393971820905437,0.67536,0.67322,0.67116,0.66645,0.673,0.66606,0.6627,0.66319
0.673,0.6743309863013699,0.01029122186021674,0.67348,0.67536,0.67322,0.67116,0.66606,0.6627,0.66319,0.66742
0.66606,0.6743872054794521,0.010189051001005254,0.673,0.67348,0.67536,0.67322,0.6627,0.66319,0.66742,0.67084
0.6627,0.674432109589041,0.010100705295201027,0.66606,0.673,0.67348,0.67536,0.66319,0.66742,0.67084,0.67482
0.66319,0.6744812328767124,0.010001554596910291,0.6627,0.66606,0.673,0.67348,0.66742,0.67084,0.67482,0.67694
0.66742,0.674544,0.00988414572450821,0.66319,0.6627,0.66606,0.673,0.67084,0.67482,0.67694,0.67531
0.67084,0.6746277260273972,0.009721196650636916,0.66742,0.66319,0.6627,0.66606,0.67482,0.67694,0.67531,0.66881
0.67482,0.6747117534246575,0.009588680064462007,0.67084,0.66742,0.66319,0.6627,0.67694,0.67531,0.66881,0.67026
0.67694,0.6747830684931506,0.009507625505682366,0.67482,0.67084,0.66742,0.66319,0.67531,0.66881,0.67026,0.67123
0.67531,0.674836,0.009456353576672667,0.67694,0.67482,0.67084,0.66742,0.66881,0.67026,0.67123,0.6749
0.66881,0.6748618630136987,0.00942680101035831,0.67531,0.67694,0.67482,0.67084,0.67026,0.67123,0.6749,0.67411
0.67026,0.6748886575342465,0.00939967021314729,0.66881,0.67531,0.67694,0.67482,0.67123,0.6749,0.67411,0.67681
0.67123,0.6749082465753424,0.009384521081443713,0.67026,0.66881,0.67531,0.67694,0.6749,0.67411,0.67681,0.67996
0.6749,0.6749421643835617,0.009361969096164335,0.67123,0.67026,0.66881,0.67531,0.67411,0.67681,0.67996,0.68299
0.67411,0.6749670958904109,0.009347552291947165,0.6749,0.67123,0.67026,0.66881,0.67681,0.67996,0.68299,0.68065
0.67681,0.6749975616438356,0.00933534641373718,0.67411,0.6749,0.67123,0.67026,0.67996,0.68299,0.68065,0.68073
0.67996,0.6750385205479452,0.009324195484415739,0.67681,0.67411,0.6749,0.67123,0.68299,0.68065,0.68073,0.6797
0.68299,0.6750803835616438,0.009325503454916407,0.67996,0.67681,0.67411,0.6749,0.68065,0.68073,0.6797,0.68224
0.68065,0.6751246575342466,0.00931343916751042,0.68299,0.67996,0.67681,0.67411,0.68073,0.6797,0.68224,0.68271
0.68073,0.6751533424657534,0.00931453857725314,0.68065,0.68299,0.67996,0.67681,0.6797,0.68224,0.68271,0.68523
0.6797,0.6751741917808219,0.009316179693630584,0.68073,0.68065,0.68299,0.67996,0.68224,0.68271,0.68523,0.67848
0.68224,0.6751985205479453,0.009323021341073087,0.6797,0.68073,0.68065,0.68299,0.68271,0.68523,0.67848,0.67877
0.68271,0.6752188219178082,0.00933130707565635,0.68224,0.6797,0.68073,0.68065,0.68523,0.67848,0.67877,0.6837
0.68523,0.6752593150684931,0.009342617954507308,0.68271,0.68224,0.6797,0.68073,0.67848,0.67877,0.6837,0.68113
0.67848,0.6752808767123287,0.009340939771922685,0.68523,0.68271,0.68224,0.6797,0.67877,0.6837,0.68113,0.68601
0.67877,0.675308602739726,0.009336221790854745,0.67848,0.68523,0.68271,0.68224,0.6837,0.68113,0.68601,0.68301
0.6837,0.6753509315068493,0.009339154737867863,0.67877,0.67848,0.68523,0.68271,0.68113,0.68601,0.68301,0.68483
0.68113,0.6753891506849315,0.009334167360865925,0.6837,0.67877,0.67848,0.68523,0.68601,0.68301,0.68483,0.68013
0.68601,0.675433397260274,0.009346155698415251,0.68113,0.6837,0.67877,0.67848,0.68301,0.68483,0.68013,0.6821
0.68301,0.6754757534246576,0.009345362327216748,0.68601,0.68113,0.6837,0.67877,0.68483,0.68013,0.6821,0.67471
0.68483,0.6755167123287671,0.009353527755303452,0.68301,0.68601,0.68113,0.6837,0.68013,0.6821,0.67471,0.6697
0.68013,0.6755358356164384,0.009355810745103539,0.68483,0.68301,0.68601,0.68113,0.6821,0.67471,0.6697,0.66985
0.6821,0.6755609863013698,0.009361096964949713,0.68013,0.68483,0.68301,0.68601,0.67471,0.6697,0.66985,0.67695
0.67471,0.6755693424657534,0.009358966236557681,0.6821,0.68013,0.68483,0.68301,0.6697,0.66985,0.67695,0.67973
0.6697,0.6755584657534247,0.009363485476947115,0.67471,0.6821,0.68013,0.68483,0.66985,0.67695,0.67973,0.67882
0.66985,0.675552301369863,0.009366508735807274,0.6697,0.67471,0.6821,0.68013,0.67695,0.67973,0.67882,0.67471
0.67695,0.675567698630137,0.009364167744455755,0.66985,0.6697,0.67471,0.6821,0.67973,0.67882,0.67471,0.68
0.67973,0.6755964383561643,0.009360790853967831,0.67695,0.66985,0.6697,0.67471,0.67882,0.67471,0.68,0.67573
0.67882,0.6756417260273972,0.009336191103461485,0.67973,0.67695,0.66985,0.6697,0.67471,0.68,0.67573,0.67585
0.67471,0.6756567123287671,0.009330275229854492,0.67882,0.67973,0.67695,0.66985,0.68,0.67573,0.67585,0.6728
0.68,0.6756943835616439,0.009319943313613873,0.67471,0.67882,0.67973,0.67695,0.67573,0.67585,0.6728,0.67525
0.67573,0.6757131232876712,0.009313098190752564,0.68,0.67471,0.67882,0.67973,0.67585,0.6728,0.67525,0.67649
0.67585,0.6757340547945205,0.00930477019322099,0.67573,0.68,0.67471,0.67882,0.6728,0.67525,0.67649,0.67524
0.6728,0.6757408767123287,0.0093016948295355,0.67585,0.67573,0.68,0.67471,0.67525,0.67649,0.67524,0.67452
0.67525,0.6757599452054794,0.009293508959925428,0.6728,0.67585,0.67573,0.68,0.67649,0.67524,0.67452,0.67366
0.67649,0.6757810958904109,0.009286339187162915,0.67525,0.6728,0.67585,0.67573,0.67524,0.67452,0.67366,0.67466
0.67524,0.6758041369863014,0.009274494692132077,0.67649,0.67525,0.6728,0.67585,0.67452,0.67366,0.67466,0.67219
0.67452,0.6758352602739726,0.009250978103956876,0.67524,0.67649,0.67525,0.6728,0.67366,0.67466,0.67219,0.6747
0.67366,0.6758575616438356,0.009235841931354084,0.67452,0.67524,0.67649,0.67525,0.67466,0.67219,0.6747,0.67742
0.67466,0.675876,0.009226685253613389,0.67366,0.67452,0.67524,0.67649,0.67219,0.6747,0.67742,0.67434
0.67219,0.6758818904109589,0.009223635042355408,0.67466,0.67366,0.67452,0.67524,0.6747,0.67742,0.67434,0.67394
0.6747,0.6758918904109589,0.009220360085043499,0.67219,0.67466,0.67366,0.67452,0.67742,0.67434,0.67394,0.67496
0.67742,0.6759109041095891,0.009216324086904804,0.6747,0.67219,0.67466,0.67366,0.67434,0.67394,0.67496,0.67186
0.67434,0.6759078904109589,0.009216658335161073,0.67742,0.6747,0.67219,0.67466,0.67394,0.67496,0.67186,0.66784
0.67394,0.6759060821917808,0.00921698037271666,0.67434,0.67742,0.6747,0.67219,0.67496,0.67186,0.66784,0.67017
0.67496,0.6759004109589041,0.009216923761313943,0.67394,0.67434,0.67742,0.6747,0.67186,0.66784,0.67017,0.66843
0.67186,0.67588,0.009217601473436183,0.67496,0.67394,0.67434,0.67742,0.66784,0.67017,0.66843,0.6708
0.66784,0.67585701369863,0.00922718252643793,0.67186,0.67496,0.67394,0.67434,0.67017,0.66843,0.6708,0.67728
0.67017,0.6758370684931507,0.009231596775208344,0.66784,0.67186,0.67496,0.67394,0.66843,0.6708,0.67728,0.67715
0.66843,0.6758085753424657,0.009238380979891776,0.67017,0.66784,0.67186,0.67496,0.6708,0.67728,0.67715,0.67888
0.6708,0.675781506849315,0.009238542692158305,0.66843,0.67017,0.66784,0.67186,0.67728,0.67715,0.67888,0.68058
0.67728,0.6757733424657535,0.009235890415345949,0.6708,0.66843,0.67017,0.66784,0.67715,0.67888,0.68058,0.68213
0.67715,0.6757589315068493,0.009229608155948161,0.67728,0.6708,0.66843,0.67017,0.67888,0.68058,0.68213,0.68051
0.67888,0.6757502191780821,0.009225143702158326,0.67715,0.67728,0.6708,0.66843,0.68058,0.68213,0.68051,0.68188
0.68058,0.6757513150684932,0.009225695120892627,0.67888,0.67715,0.67728,0.6708,0.68213,0.68051,0.68188,0.67907
0.68213,0.6757612876712329,0.009230629687960878,0.68058,0.67888,0.67715,0.67728,0.68051,0.68188,0.67907,0.67593
0.68051,0.6757671780821918,0.009232978278650926,0.68213,0.68058,0.67888,0.67715,0.68188,0.67907,0.67593,0.67772
0.68188,0.6757720821917809,0.009235755622379738,0.68051,0.68213,0.68058,0.67888,0.67907,0.67593,0.67772,0.68069
0.67907,0.6757667123287672,0.009233259614977986,0.68188,0.68051,0.68213,0.68058,0.67593,0.67772,0.68069,0.67983
0.67593,0.6757565479452055,0.009231025809797363,0.67907,0.68188,0.68051,0.68213,0.67772,0.68069,0.67983,0.68235
0.67772,0.675750109589041,0.009228828309487357,0.67593,0.67907,0.68188,0.68051,0.68069,0.67983,0.68235,0.68094
0.68069,0.6757516438356165,0.009229604960666375,0.67772,0.67593,0.67907,0.68188,0.67983,0.68235,0.68094,0.68045
0.67983,0.6757516438356165,0.009229604960666375,0.68069,0.67772,0.67593,0.67907,0.68235,0.68094,0.68045,0.67985
0.68235,0.675756602739726,0.009232670459382107,0.67983,0.68069,0.67772,0.67593,0.68094,0.68045,0.67985,0.68024
0.68094,0.6757596712328767,0.00923421063467135,0.68235,0.67983,0.68069,0.67772,0.68045,0.67985,0.68024,0.68115
0.68045,0.6757504931506849,0.00922785985797076,0.68094,0.68235,0.67983,0.68069,0.67985,0.68024,0.68115,0.68171
0.67985,0.6757322191780822,0.009213066822807451,0.68045,0.68094,0.68235,0.67983,0.68024,0.68115,0.68171,0.68219
0.68024,0.6757204383561644,0.009204518558580026,0.67985,0.68045,0.68094,0.68235,0.68115,0.68171,0.68219,0.67841
0.68115,0.675704191780822,0.009189634492513416,0.68024,0.67985,0.68045,0.68094,0.68171,0.68219,0.67841,0.67782
0.68171,0.675688602739726,0.009174553345328169,0.68115,0.68024,0.67985,0.68045,0.68219,0.67841,0.67782,0.6778
0.68219,0.6756915890410959,0.009176496775590515,0.68171,0.68115,0.68024,0.67985,0.67841,0.67782,0.6778,0.67737
0.67841,0.6756784383561644,0.009169129107965534,0.68219,0.68171,0.68115,0.68024,0.67782,0.6778,0.67737,0.67911
0.67782,0.6756616712328767,0.009159570788769989,0.67841,0.68219,0.68171,0.68115,0.6778,0.67737,0.67911,0.67787
0.6778,0.6756403835616439,0.009145497953612223,0.67782,0.67841,0.68219,0.68171,0.67737,0.67911,0.67787,0.68086
0.67737,0.6756182739726028,0.00913148595514031,0.6778,0.67782,0.67841,0.68219,0.67911,0.67787,0.68086,0.67981
0.67911,0.6756004657534246,0.009118275155722213,0.67737,0.6778,0.67782,0.67841,0.67787,0.68086,0.67981,0.68011
0.67787,0.6755718082191781,0.009094564372029117,0.67911,0.67737,0.6778,0.67782,0.68086,0.67981,0.68011,0.68014
0.68086,0.6755522465753425,0.009075417551289775,0.67787,0.67911,0.67737,0.6778,0.67981,0.68011,0.68014,0.68128
0.67981,0.6755262191780822,0.00904943862967669,0.68086,0.67787,0.67911,0.67737,0.68011,0.68014,0.68128,0.67893
0.68011,0.6755041643835616,0.009028348617777715,0.67981,0.68086,0.67787,0.67911,0.68014,0.68128,0.67893,0.67617
0.68014,0.6754871232876712,0.009013660036370247,0.68011,0.67981,0.68086,0.67787,0.68128,0.67893,0.67617,0.67256
0.68128,0.6754635342465753,0.008987090854956416,0.68014,0.68011,0.67981,0.68086,0.67893,0.67617,0.67256,0.67476
0.67893,0.6754287397260273,0.008948831930082094,0.68128,0.68014,0.68011,0.67981,0.67617,0.67256,0.67476,0.67379
0.67617,0.6753958904109589,0.00892394150395415,0.67893,0.68128,0.68014,0.68011,0.67256,0.67476,0.67379,0.67019
0.67256,0.6753453150684932,0.008887385536391082,0.67617,0.67893,0.68128,0.68014,0.67476,0.67379,0.67019,0.67193
0.67476,0.6753056712328767,0.008857502990814673,0.67256,0.67617,0.67893,0.68128,0.67379,0.67019,0.67193,0.6689
0.67379,0.6752669315068494,0.008833024721087001,0.67476,0.67256,0.67617,0.67893,0.67019,0.67193,0.6689,0.67097
0.67019,0.675224794520548,0.008820415334592328,0.67379,0.67476,0.67256,0.67617,0.67193,0.6689,0.67097,0.67198
0.67193,0.6751804109589041,0.008796023832972805,0.67019,0.67379,0.67476,0.67256,0.6689,0.67097,0.67198,0.66736
0.6689,0.6751281643835617,0.008776461787724125,0.67193,0.67019,0.67379,0.67476,0.67097,0.67198,0.66736,0.67057
0.67097,0.6750824931506849,0.00875451993638659,0.6689,0.67193,0.67019,0.67379,0.67198,0.66736,0.67057,0.66922
0.67198,0.6750456164383561,0.008739106340622738,0.67097,0.6689,0.67193,0.67019,0.66736,0.67057,0.66922,0.67222
0.66736,0.6749970410958905,0.008732394911545179,0.67198,0.67097,0.6689,0.67193,0.67057,0.66922,0.67222,0.67158
0.67057,0.6749683561643836,0.008729685903382554,0.66736,0.67198,0.67097,0.6689,0.66922,0.67222,0.67158,0.67196
0.66922,0.6749427397260275,0.00873280597320268,0.67057,0.66736,0.67198,0.67097,0.67222,0.67158,0.67196,0.67208
0.67222,0.674916,0.008726138730439354,0.66922,0.67057,0.66736,0.67198,0.67158,0.67196,0.67208,0.67122
0.67158,0.6749197808219178,0.00872438857432437,0.67222,0.66922,0.67057,0.66736,0.67196,0.67208,0.67122,0.67281
0.67196,0.6749133698630136,0.008725704914229266,0.67158,0.67222,0.66922,0.67057,0.67208,0.67122,0.67281,0.67062
0.67208,0.6748933150684931,0.008723776479716693,0.67196,0.67158,0.67222,0.66922,0.67122,0.67281,0.67062,0.67152
0.67122,0.6748851780821917,0.008725819164516454,0.67208,0.67196,0.67158,0.67222,0.67281,0.67062,0.67152,0.66922
0.67281,0.6748850136986302,0.008725857797333108,0.67122,0.67208,0.67196,0.67158,0.67062,0.67152,0.66922,0.67166
0.67062,0.6748791506849314,0.008728008224870217,0.67281,0.67122,0.67208,0.67196,0.67152,0.66922,0.67166,0.67317
0.67152,0.6748735616438357,0.008729508308137297,0.67062,0.67281,0.67122,0.67208,0.66922,0.67166,0.67317,0.67025
0.66922,0.6748605205479452,0.008734401009344507,0.67152,0.67062,0.67281,0.67122,0.67166,0.67317,0.67025,0.67147
0.67166,0.6748675068493151,0.008730807842366406,0.66922,0.67152,0.67062,0.67281,0.67317,0.67025,0.67147,0.67121
0.67317,0.6748893424657534,0.008716517861647025,0.67166,0.66922,0.67152,0.67062,0.67025,0.67147,0.67121,0.6712
0.67025,0.6748990136986301,0.008709384234825585,0.67317,0.67166,0.66922,0.67152,0.67147,0.67121,0.6712,0.66896
0.67147,0.6749169315068494,0.008695535004819293,0.67025,0.67317,0.67166,0.66922,0.67121,0.6712,0.66896,0.66842
0.67121,0.6749077534246576,0.00869768046599211,0.67147,0.67025,0.67317,0.67166,0.6712,0.66896,0.66842,0.66767
0.6712,0.6749040273972603,0.008698980201019283,0.67121,0.67147,0.67025,0.67317,0.66896,0.66842,0.66767,0.66671
0.66896,0.6748930136986302,0.008703966300154433,0.6712,0.67121,0.67147,0.67025,0.66842,0.66767,0.66671,0.66753
